East Providence,47149,41.8137116,-71.3700545
Woonsocket,41026,42.0028761,-71.5147839
Cranston,80566,41.7798226,-71.4372796
Pawtucket,71172,41.878711,-71.3825558
Providence,177994,41.8239891,-71.4128343
Warwick,81971,41.7001009,-71.4161671
