Overland Park,181260,38.9822282,-94.6707917
Lenexa,50344,38.9536174,-94.7335709
Lawrence,90811,38.9716689,-95.2352501
Kansas City,148483,39.114053,-94.6274636
Manhattan,56143,39.1836082,-96.5716694
Wichita,386552,37.688889,-97.336111
Olathe,131885,38.8813958,-94.8191285
Hutchinson,41889,38.0608445,-97.9297743
Shawnee,64323,39.0228485,-94.7151865
Salina,47846,38.8402805,-97.6114237
Topeka,127679,39.0558235,-95.6890185
