Fort Smith,87650,35.3859242,-94.3985475
Rogers,60112,36.3320196,-94.1185366
North Little Rock,66075,34.769536,-92.2670941
Little Rock,197357,34.7464809,-92.2895948
Springdale,75229,36.1867442,-94.1288141
Jonesboro,71551,35.8422967,-90.704279
Pine Bluff,46094,34.2284312,-92.0031955
Fayetteville,78960,36.0625795,-94.1574263
Conway,63816,35.0886963,-92.4421011
Bentonville,40167,36.3728538,-94.2088172
