Lafayette,124276,30.2240897,-92.0198427
New Orleans,378715,29.9510658,-90.0715323
Alexandria,48426,31.3112936,-92.4451371
Kenner,66975,29.9940924,-90.2417434
Shreveport,200327,32.5251516,-93.7501789
Bossier City,66333,32.5159852,-93.7321228
Monroe,49761,32.5093109,-92.1193012
Baton Rouge,229426,30.4582829,-91.1403196
Lake Charles,74024,30.2265949,-93.2173758
